Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Código: F-147-LIME,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
LIME - Farmacología y Toxicología,Micropipeta,LIME 004,BIO-12180,15 - 166,Andres Hincapie,Procesamiento Seccion C,Corning,Lambda Plus,658262217,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2016-11-03 00:00:00,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,Compra,Factura,MRC2465,788800,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 ul,2 uL,100-1000 µl,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 008,BIO-12171,15 - 166,Andres Hincapie,Procesamiento Seccion C,Biohit,Proline 720050,AT22582,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2005,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,10 - 100 ul,1 ul,10-100 µl,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta Multicanal,LIME 010,BIO-12181,15 - 166,Andres Hincapie,Procesamiento Seccion C,Boeco,5-50uL,11032344,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2017,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,NI,NI,NI,,SI,,,,SI,SI,,,Si,1,Si,1,Volumen,5 - 50 ul,"0,5 ul",5-50 µl,,,,,,,,
LIME - Farmacología y toxicología,Analizador de mercurio (con generador de oxigeno),188715,BIO-16717,NI,Andres Hincapie / Andres Zuluaga,Absorción atómica,Milestone Srl,DMA-80 EVO,21093374 (serie generador: 4191351),,BIO,,"No requiere, no es considerado dispositivo médico (carta proveedor)",,Remisión de entrega 14/01/2022 Factura e instalación 03/02/2022,UdeA,2021,830.034.462-7,Innovatek,Si,2023-02-03 00:00:00,Compra,Factura                    Remisión                Informe de instalación,TEK4611             8870                      GT-2377,,SI,SI,,,,,,,Si,2,Si,1 (calificación),,,,,,110 - 120 VAC,,,,,,Frecuencia 50/60 Hz Potencia 1200 VA
LIME - Farmacología y toxicología,Nevera,LIME 393,Pendiente,13 - 315,Andres Hincapie,Procesamiento Seccion C,Infrico Medcare,LTR40SD,3000494512,,IND,,,,Fecha de recepción 02/03/2022,UT LIME,2021-05-06 00:00:00,800.154-351-3,Blamis,,,Compra,,,,SI,,Ficha técnica,,,,,,Si,1,Si,1 (Calificación),Temperatura,2 - 8 °C,NI,NI,NI,115 V,"3,3 A",NI,NI,670 x 670 x 1963 mm,138kg,Frecuencia 60 Hz Potencia 258 W Capacidad 357 L
LIME - Farmacología y toxicología,Agitador vórtex,190332,BIO-16718,15 - 651,Andres Hincapie / Andres Zuluaga,Absorción atómica,Heidolph,REAX TOP,200437970,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,Fecha de recepción 23/05/2022,UdeA,2021-04-29 00:00:00,811.026.956-0,MR Y CIA S.A.S,,,Compra,Factura,MRE 15468,,,,,,,,,,No,NR,No,,,,,,,,,,,,,
LIME - Farmacología y toxicología,Espectrofotómetro,190339,BIO-16719,15 - 083,Andres Hincapie / Andres Zuluaga,Procesamiento Seccion C,Thermo Scientific,Evolution One Plus UV-Vis 840-341500,EV2A030003,,BIO,,No requiere,,Remisión de entrega 26/05/2022,UdeA,,830.034.462-7,Innovatek,Si,,Compra,Factura,,,,,,,,,,,Si,2,Si,1 (calificación),,,,,,100 - 240 VAC,,,,,,Frecuencia 50/60 Hz   Potencia 150 W
LIME,Termohigrómetro,160904,BIO-16285,NI,Juan Carlos Herrera / Andres Zuluaga,Absorción atómica,Halthen,TTH-002,6606,,BIO,Clase I,ACTA No. 03 Abril 10 de 2013 ,,NI,,NI,NI,NI,No,,NI,NI,NI,,SI,,SI (Brochure y guía de manejo),,SI,SI,,,No,,Si,1,Temperatura / Humedad,"Temp interior: 0 a 50 °C (32 a 122 °F).
Temp exterior: -50 a70°C (-58a 158 °F).
Humedad relativa: 15 a 95 % HR","Temperatura: 0,1 °C (0,1°F)
Humedad: 1 %HR",,,,,,,,,
LIME - Química e inmunología,Analizador de Inmunoanálisis  Mini vidas,186951,BIO-16302,NI,Juan Carlos Herrera / Andres Zuluaga,Procesamiento Seccion B,BIOMÉRIEUX,mini VIDAS,IVD5214592,,BIO,Clase IIa,INVIMA 2018DM-0018613,,2020-07-17 00:00:00,UT LIME,01/2020,830.023.844-1,Biomérieux,No,,Compra,Factura,FE7683,,SI,SI,SI,Carta de que el proveedor no lo entrega,SI,,Anual,,Si,1,No,,,,,,,,,,,,,
LIME - Química e inmunología,UPS,186951,Pendiente,,Juan Carlos Herrera / Andres Zuluaga,Procesamiento Seccion B,APC,SRT1500XLA,AS2009392591,,IND,,,,,UT LIME,,,,,,,,,,,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Química e inmunología,Analizador Cobas,A-LIME-002,BIO-16300,NI,Juan Carlos Herrera / MyM Diagnostics,Procesamiento Seccion B,Roche,C111,10952,,BIO,Clase IIa,INVIMA 2019DM-0019360,,08/2021,Arriendo MYM,NI,900.228.842-1,MyMDiagnostics,,,Apoyo tecnológico,Contrato,CT.011 DE 2021,,SI,,,,,,,,Si,2,No,,,,,,,,,,,,,
LIME - Química e inmunología,UPS,A-LIME-002-1,Pendiente,,Juan Carlos Herrera / MyM Diagnostics,Procesamiento Seccion B,APC,SRV1KA,BS2023A62665,,IND,,,,,Arriendo MYM,,,,,,,,,,,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Química e inmunología,Maglumi,A-LIME-003,BIO-16303,NI,Juan Carlos Herrera / MyM Diagnostics,Procesamiento Seccion B,SNIBE,MAGLUMI 600,0101010003022000165,,BIO,Clase IIa,INVIMA 2012DM-0009229	,,2021-08-31 00:00:00,Arriendo MYM,14/12/2020,900.228.842-1,MyMDiagnostics,,,Apoyo tecnológico,Acta de entrega,2930,,SI,SI,,,,,,,Si,2,No,,,,,,,100 - 240 VAC,,,,,,Frecuencia 50/60 Hz Potencia 350 VA
LIME - Química e inmunología,UPS,A-LIME-003-1,Pendiente,,Juan Carlos Herrera / MyM Diagnostics,Procesamiento Seccion B,TRIPP-LITE,OMNI1500LCDT,3027DX4OM882002304,,IND,,,,,Arriendo MYM,,,,,,,,,,,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Química e inmunología,Micropipeta,LIME 012,BIO-16720,15 - 166,Juan Carlos Herrera,Procesamiento Seccion B,Nichiryo,Nichipet Premium,M20387171,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 17/02/2022 ,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-3246,1431213,SI,,SI (inglés físico y digital),,,,,,Si,1,Si,1,Volumen ,20 - 200 uL,NI,NI,NI,,,,,,,
LIME - Química e inmunología,Micropipeta,LIME 015,BIO-16721,15 - 166,Juan Carlos Herrera,Procesamiento Seccion B,Nichiryo,Nichipet Premium,M21284761,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 17/02/2022 ,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-3246,1431213,SI,,SI (inglés físico y digital),,,,,,Si,1,Si,1,Volumen ,100 - 1000 uL,NI,NI,NI,,,,,,,
LIME - Química e inmunología,Micropipeta,LIME 014,BIO-16722,15 - 166,Juan Carlos Herrera,Procesamiento Seccion B,Nichiryo,Nichipet Premium,M20784751,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 17/02/2022 ,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-3246,1431213,SI,,SI (inglés físico y digital),,,,,,Si,1,Si,1,Volumen ,100 - 1000 uL,NI,NI,NI,,,,,,,
LIME - Química e inmunología,Micropipeta,LIME 013,BIO-16723,15 - 166,Juan Carlos Herrera,Procesamiento Seccion B,Nichiryo,Nichipet Premium,M21381591,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 17/02/2022 ,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-3246,1431213,SI,,SI (inglés físico y digital),,,,,,Si,1,Si,1,Volumen ,20 - 200 uL,NI,NI,NI,,,,,,,
LIME - Química e inmunología,Micropipeta,LIME 016,BIO-16724,15 - 166,Juan Carlos Herrera,Procesamiento Seccion B,Nichiryo,Nichipet Premium,P22282941,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 07/04/2022,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN 3385,1427707,SI,,,,,,,,Si,1,Si,1,Volumen,1000 - 5000 uL,NI,NI,NI,,,,,,,
LIME - Química e inmunología,Timer 3 canales,LIME 049,BIO-16795,14 - 053,Juan Carlos Herrera,Procesamiento Seccion B,Kexgermany,PS-370,2021-06,,BIO,,ACTA No. 03 Abril 10 de 2013,,2021-09-17 00:00:00,UT LIME,NI,811.045.767-6,LABORATORIOS OSSALUD S.A.S,No,,Compra,Factura,OSS7649,65450,,,,,,,,,No,,Si,1,Tiempo,,,,,,,,,,,
LIME - Biología molecular,Congelador,178406,Pendiente,17 - 157,Felipe Garcia / Andres Zuluaga,Biologia Molecular (Preparacion PCR),Thermo Scientific,02LFEETSA,1168259601180110,,IND,,,,NI,UT LIME,NI,900.355.024-5,Equipos y Laboratorio,No,,NI,NI,NI,,SI,,SI,,,,,,Si,1,Si,1 (Calificación),Temperatura,T -12° a -20° C (10.4° a 4° F),,,,,,,,,,
LIME - Biología molecular,Lámpara UV,Pendiente,BIO-16726,NI,Gloria Ramírez,Biología Molecular,CAMAG,UV LAMP 4,260473,,BIO,,No es considerado dispositivo médico,,2020-03-26 00:00:00,Donación Fundación UdeA,NI,811.026.956-0,MR y Cia S.A.S,No,03/2021,Compra,Factura,MRE 10885,3213000,SI,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología molecular,Lámpara UV,Pendiente,BIO-16727,NI,Gloria Ramírez,Biología Molecular,CAMAG,UV LAMP 4,260471,,BIO,,No es considerado dispositivo médico,,2020-03-26 00:00:00,Donación Fundación UdeA,NI,811.026.956-0,MR y Cia S.A.S,No,03/2021,Compra,Factura,MRE 10885,3213000,SI,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología molecular,Micropipeta,LIME 017,BIO-16290,15 - 166,Gloria Ramírez,FISH (Preanalitica),Brand,Transferpette S,21A05655,,BIO,Clase I,INVIMA 2013DM-0010284,,2021-08-30 00:00:00,UT LIME,NI,811.026.956-0,MR y Cia S.A.S,,,Compra,Factura,MRE 13749,1249500,SI,,SI,,SI,SI,Semestral,,Si,1,Si,1,Volumen,5 - 10 uL,,,,,,,,,,
LIME - Biología molecular,Minicentrifuga,186957,BIO-16294,NI,Carlos Afanador / Andres Zuluaga,Biología Molecular (Cultivo),Thermo Scientific,MySPIN12,HSG10906,,BIO,,,,2020-07-09 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,Si,07/2021,Compra,Factura,FE2220,,SI,,SI,,SI,,,,Si,1,No,,Velocidad,500 - 12500 rpm,,,,,,,,,,
LIME - Biología molecular,Termociclador tiempo real,186955,BIO-16295,NI,Katherine Palacio / Andres Zuluaga,Cromatografía líquida,SACACE BIOTECHNOLOGIES,SaCycler-96,A51209L19,,BIO,Clase IIa,INVIMA 2016DM-0014649,,2020,Comodato Moncada Holding,NI,NT,Emiratos Arabes,No,,Donación,,,,SI,,SI,,SI,,,,Si,1,Si,1,Temperatura,0 - 100°C,"0,1°C",,,,,,,,,
LIME - Biología molecular,Termociclador,176697,BIO-12142,NI,Katherine Palacio / Jefferson Buendia,Cromatografía líquida,Applied Biosystems,Step one,2710004832,,BIO,Clase IIa,INVIMA 2011DM-0006957,,2017-11-16 00:00:00,UdeA,2017-08-25 00:00:00,NI,ARC analisis,No,11/2018,Compra,Carta de garantía,NT,,SI,,SI,SI,SI,SI,Variable,,Si,1,No,,,,,,,,,,,,,
LIME,Termohigrómetro,LIME 084,BIO-12202,NI,Duvan Gallego,Cuarto de gases,Extech,445702,0410,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2010-06-30 00:00:00,UdeA,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura,00629,121800,SI,,SI,,,,,,No,,Si,1,Temperatura - Humedad Relativa,T -10 - 60°C/H: 10 - 99% RH,"T 0,1 °C / H 1% HR",NI,NI,,,,,,,
LIME - Biología molecular,Termómetro,LIME 109,BIO-12206,17- 436,Felipe Garcia,Contingencia,Halthen,SH144,11843,,BIO,,ACTA No. 07 Junio 10 de 2009,,2017-09-06 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,,Compra,Factura,C10700,,SI,SI,,,SI,SI,,,No,,Si,1,Temperatura,out: -50 - 70 °C/ in: -10 - 50°C,"0,1 °C",-21° - -6°C,NI,,,,,,,
LIME,Termohigrómetro,LIME 072,BIO-12217,NI,Gloria Garcia,Calibrando,ABS,HX-D109,N/I,,BIO,Clase I,ACTA No. 03 Abril 10 de 2013 ,,NI,,NI,NI,NI,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,No,,Si,1,Temperatura/Humedad,"Temp interior: -10 a 50 °C (14 - 122 °F)
Temp exterior: -50 a 70 °C (-58 - 158 °F)
Humedad: 20 - 99 %RH",0.1 °C/°F                                                                                            1% HR,18°C-25°C/42%-72%,,,,,,,,
LIME - Biología Molecular,Agitador magnético,Pendiente,BIO-12231,15 - 651,Gloria Garcia,Cabina Biologia Molecular (Extraccion),Barnstead,SP 18425,757960694449,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,NI,UdeA,NI,NI,NI,No,, NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Temperatura y velocidad,T perilla 1-10; Agitación perilla 1-10,,,,,,,,,,
LIME - Biología Molecular,Agitador Vórtex,LIME 245,BIO-12232,15 - 651,Carlos Afanador,Biología Molecular (Cultivo),Velp Scientifica,WX,148297,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,NI,UdeA,NI,800.240.039-8,Anditécnica,No,,Donación,Carta de donación,NT,,SI,,SI,,SI,SI,,,Si,1,No,,Velocidad,0 - 3000 rpm,0 1 3 5 8 12 16 20 24 30,,,,,,,,,
LIME - Biología Molecular,Agitador Vórtex,171065,BIO-12233,15 - 651,Gloria Garcia / Gonzalo Vasquez,Biologia Molecular (Extraccion),Labnet,S0200,0000017247021,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2018-01-18 00:00:00,UdeA,NI,900.754.314 -8,Gentech,No,01/2019,Compra,Factura,5498,,SI,,SI,,SI,,NR,,No,NR,No,,Velocidad,Max 3400 rpm,Perillaa sin indicación,,,,,,,,,
LIME - Biología Molecular,Agitador Vórtex,171069,BIO-12234,15 - 651,Katherine Palacio / Gonzalo Vasquez,Biologia Molecular (Electroforesis),Labnet,S0200,000017247030,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2018-01-18 00:00:00,UdeA,NI,900.754.314 -8,Gentech,No,01/2019,Compra,Factura,5498,,SI,,SI,,SI,,NR,,No,NR,No,,Velocidad,Max 3400 rpm,Perilla sin indicación,,,,,,,,,
LIME - Biología Molecular,Analizador genético,178274,BIO-12235,NI,Enderson Murillo / Gonzalo Vasquez,Biología Molecular (Post PCR),Applied Biosystems,3500 / 622-0010,30140-020,,BIO,Clase IIa, INVIMA 2016DM-0014770,,2018-07-18 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,Si,11/2023,Compra,Factura,C13040,,SI,SI,SI,,SI,,Variable,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Balanza de brazo,118269,BIO-12237,10 - 264,Gloria Ramírez / Carlos Muñeton,Biologia Molecular (Extraccion),Ohaus,Harvard trip,32396,,BIO,Clase I,ACTA No. 03 Abril 10 de 2013 ,,2005-10-05 00:00:00,UdeA,NI,800.240.039-8,Anditécnica,No,,Compra,Factura,3127,,SI,,SI,,SI,SI,,,No,NR,No,,Peso,0 - 2000 g,"0,1 g",,,,,,,,,
LIME - Citogenómica,Baño Seco,143882,BIO-12240,NI,Gloria Ramírez / Gloria Ramírez,FISH (Preanalitica),Labnet,D1100,SB1307427,,BIO,Clase I,ACTA No. 03 Abril 10 de 2013 ,,2012-06-20 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,11927,,SI,,SI,,SI,SI,,,Si,2,Si,2,Temperatura,5 - 150 °C,"0,1 °C",36°C-74°C,,,,,,,,
LIME - Biología Molecular,Baño Seco,142491,BIO-12241,NI,Gloria Ramírez / Carlos Muñeton,Biologia Molecular (Extraccion),Labnet,D1100,SA1B09411,,BIO,Clase I,ACTA No. 03 Abril 10 de 2013 ,,2012-02-02 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,11144,,SI,,SI,,SI,SI,,,Si,2,Si,2,Temperatura,5 - 150 °C,"0,1 °C",52°C-60°C,,,,,,,,
LIME - Biología Molecular,Cabina de bioseguridad,150985,BIO-12242,NI,Carlos Afanador / Juan Carlos Herrera,Biología Molecular (Cultivo),Labconco Logic,Logic+ 302381000,131285278B,,BIO,Clase IIa,Certificación de No requiere 2016011285,,2014-02-13 00:00:00,UdeA,NI,860.072.122-9,G y G sucesores S.A.S.,No,,Compra,Factura,F-8977,,SI,SI,SI,,SI,SI,,,Si,1,Si,1 (Calificación),,T -50 - 70 °C,,,,,,,,,,
LIME - Biología Molecular,Cabina de flujo laminar PCR,143744,BIO-12245,NI,Felipe Garcia / Nora Durango,Biologia Molecular (Preparacion PCR),Esco,SCR-2A2,2012-67970,,BIO,Clase I, Certificación de No requiere 2014023125,,2012-06-06 00:00:00,UdeA,NI,900.026.709-0,CTL Company,No,,Compra,Factura,1188,,SI,,SI,,SI,SI,Variable,,Si,1,Si,1 (Calificación),,,,,,,,,,,,
LIME - Biología Molecular,Cámara extractora de gases,152858,BIO-12246,NI,Gloria Ramírez / Gloria Ramírez,Procesamiento Seccion C,Esco,ADC-4C2,2014-88208,,BIO,Clase I,Certificación de No requiere 2014023125,,2014-07-18 00:00:00,UdeA,2014,900.026.709-0,CTL Company,No,,Compra,Factura,000720,,SI,,SI,,SI,SI,Variable,,Si,1,Si,1 (Calificación),Velocidad de extracción,,"0,1 m/s",,,,,,,,,
LIME - Biología Molecular,Cámara extractora de gases,152859,BIO-12247,NI,Carlos Afanador / Gonzalo Vasquez,Biologia Molecular (Extraccion),Esco,ADC-4E2,2014-88209,,BIO,Clase I,Certificación de No requiere 2014023125,,2014-07-18 00:00:00,UdeA,NI,900.026.709-0,CTL Company,No,,Compra,Factura,000721,,SI,,SI,,SI,SI,Variable,,Si,1,Si,1 (Calificación),Velocidad de extracción,,"0,1 m/s",,,,,,,,,
LIME - Biología Molecular,Centrífuga,92708,BIO-12248,18 - 270,Carlos Afandor / Sin responsable,Área centrífugas,Fisher Scientific,225,812N0525,,BIO,Clase I,Antes de 2009 - CIRCULAR EXTERNA Nº 1000-0085-18,,Año 1998,UdeA,NI,NI,Bio Products INC,No,,Compra,NI,NI,,SI,SI,SI,,SI,SI,,,Si,2,Si,2,tiempo - velocidad,100 - 4750 rpm. Perilla 0 - 10/t perilla 0 - 60 min,"vel 0,5 indicación/ t 1 min",5 a 10 - 800 a 2500 RPM,,,,,,,,
LIME - Biología Molecular,Microondas,LIME 252,Pendiente,,Katherine Palacio,Citogenomica (Preanalitica),LG,ms-0745v,712TAGH05527,,IND,,,,2008-02-04 00:00:00,UdeA,NI,NI,NI,No,,Compra,Registro de importación,0520081000109556-7,,SI,SI,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Centrífuga refrigerada,150957,BIO-12249,18 - 270,Felipe Garcia / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Eppendorf,5430R,5428CL117976,,BIO,Clase I,INVIMA 2014DM-0011801,,2014-01-22 00:00:00,UdeA,NI,860.000.580-0,Merck S.A,No,,Compra,Factura,168266,,SI,,SI,,SI,SI,Anual,,Si,1,Si,1,"Velocidad, Temperatura, tiempo","100 -17500rpm                                                               -11 a 40°C                                                                   30 s a 99:59 h, infinito","Hasta 5000 rpm incrementos de 10 rpm, en adelante 100 rpm           1°C                                                                                                              Hasta 10 min incrementos de 0,5 min, en adelante 1 min",4°C a 20°C               1 min a 15 min,,,,,,,,
LIME - Biología Molecular,Centrífuga refrigerada,117104,BIO-12250,18 - 270,Gloria Ramírez / Carlos Muñeton,Biologia Molecular (Extraccion),Sigma,3-16K,110639,,BIO,Clase I,INVIMA 2015DM-0012550,,2005-06-16 00:00:00,UdeA,2005,800.240.039-8,Sigma Laborzentrifugen                                            Anditécnica,No,,Compra,Factura,2005-32874,,SI,SI,SI,,SI,SI,,,Si,2,Si,2,Temperatura                                           Tiempo                                                Velocidad,"T -10 a 40°C                                             0 - 30 min/funcionamiento continuo/
operación de corta duración                                        100 - 15300 rpm",1°C                                                                                                     1min                                                                                            100 rpm,18 a 22°C                                                          15 a 25 min                                                                     1200 a 14000 rpm,,,,,,,,
LIME - Biología Molecular,Dispensador volumétrico,156464,BIO-12253,12 - 160,Gloria Ramírez / Carla Restrepo,Biologia Molecular (Extraccion),Brand,Dispensette,04N77230,,BIO,Clase I,ACTA No. 08 Septiembre 11 de 2013 ,,2015,UdeA,NI,NI,NI,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,1 - 10 ml,"0,1 ml",,,,,,,,,
LIME - Biología Molecular,Dispensador volumétrico,56620,BIO-12254,12 - 160,Gloria Ramírez / Sin responsable,Procesamiento seccion B (Nevera),Brand,Dispensette,08Z6058,,BIO,Clase I,ACTA No. 08 Septiembre 11 de 2013 ,,2002-06-28 00:00:00,UdeA,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura,000531,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,1 - 10 ml,"0,1 ml",,,,,,,,,
LIME - Citogenómica,Incubadora,134788,BIO-12256,18 - 013,Gloria Garcia / Gloria Ramírez,Citogenomica (Preanalitica),Binder,BD53-UL,908707,,BIO,,Certificación de No Requiere 2014010943,,2009-11-24 00:00:00,UdeA,NI,890.912.308-6,Laboratorios Ltda.,No,,Compra,Factura,CR 00049421,,SI,,SI,,SI,SI,Anual,,Si,1,Si,1 (Calificación),Temperatura,"5 °C por 
encima de la temperatura ambiente - 100 °C","0,1 °C","36,5°C-37,5°C",,,,,,,,
LIME - Biología Molecular,Incubadora CO2,142028,BIO-12257,18 - 013,Carlos Afanador / Juan Carlos Herrera ,Biología Molecular (Cultivo),Binder,C-150,1013897,,BIO,,Certificación de No Requiere 2014010943,,2011-10-26 00:00:00,UdeA,NI,900.026.709-0,Cesar Tabares L Y Cia Ltda.,No,,Compra,Factura,0820,,SI,,SI,,SI,SI,Anual,,Si,1,Si,1 (Calificación),Temperatura y %CO2,"0 - 20% CO2 / 190 °C                                             7 °C por 
encima de la temperatura ambiente - 50 °C  (según manual)     ","0,1 °C","4-6% CO2
36,5°C-37,5°C

",,,,,,,,
LIME - Biología Molecular,Micropipeta,61072,BIO-12259,15 - 166,Felipe Garcia / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Ex Plus,H74015582,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2008-12-01 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,5257,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,2 - 20 uL,,,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 026,BIO-12258,15 - 166,Gloria Garcia,Biologia Molecular (Extraccion),Nichiryo,Nichipet Ex Plus,H69012012,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2008-12-01 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,5257,0,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 uL,1 uL,,,,,,,,,
LIME - Biología Molecular,Micropipeta,61073,BIO-12261,15 - 166,Felipe Garcia / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Ex Plus,H63024742,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2008-12-01 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,5257,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,20 - 200 uL,"0,2 uL",,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 025,BIO-12568,15 - 166,Gloria Garcia,Biologia Molecular (Electroforesis),Eppendorf,Research,347216Z,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2010-12-03 00:00:00,UdeA,NI,860.000.580-0,Merck S.A,No,,Compra,Factura,69748,630267,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 uL,1 uL,,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 020,BIO-12262,15 - 166,Katherine Palacio,Biologia Molecular (Electroforesis),Eppendorf,Research,362872Z,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2010-12-03 00:00:00,UdeA,NI,860.000.580-0,Merck S.A,No,,Compra,Factura,69748,630267,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,10 - 100 uL,"0,1 uL",,,,,,,,,
LIME - Biología Molecular,Micropipeta,26159,BIO-12263,15 - 166,Katherine Palacio / Gonzalo Vasquez,Biologia Molecular (Electroforesis),Eppendorf,Research,355692Z,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2010-12-03 00:00:00,UdeA,NI,860.000.580-0,Merck S.A,No,,Compra,Factura,69748,630267,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,"0,5 - 10 uL","0,01 uL",,,,,,,,,
LIME - Biología Molecular,Micropipeta,52658,BIO-12264,15 - 166,Gloria Garcia / Carlos Muñeton,Biologia Molecular (Extraccion),Gilson,Pipetman P2,R62321D,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,NI,UdeA,NI,71.739.665-9,Gentech,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,"0,2 - 2 uL","0,002 uL","0,2-2",,,,,,,,
LIME - Biología Molecular,Micropipeta,57607,BIO-12266,15 - 166,Carlos Afanador / Carlos Muñeton,Biología Molecular (Cultivo),Gilson,Pipetman P100,W54808K,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,NI,UdeA,NI,71.739.665-9,Gentech,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,10 - 100 uL,"0,2 uL",10-100,,,,,,,,
